,id,name,level,joined_time,num_message,reaction_score,point
1403,1871898,DaivdRum,Junior Member,1679262400,9,0,1
1404,1883552,thachluumoc,Junior Member,1683392495,4,0,3
1405,1841651,nhitxity,Junior Member,1667316752,11,1,3
1406,1847935,leejangin,Junior Member,1670093582,4,0,1
1407,1871157,Ngọc Luân,Junior Member,1678977566,5,1,3
1408,1928397,Hun Manet,Senior Member,1695615566,129,26,28
1409,1833655,Flyingpetals8,Junior Member,1663900677,11,0,1
1410,1839538,Sammoy,Junior Member,1666365026,10,1,3
1411,1813344,binhyeuhung91909,Junior Member,1655287852,5,0,1
1412,1152529,k@ngta,Senior Member,1352810166,770,99,28
1413,760984,lallkey,Senior Member,1306155037,37,1,8
1414,1142091,truonganhduc1997,Senior Member,1351606943,155,85,28
1415,137208,vnblack,Junior Member,1234514327,33,0,6
1416,1782794,Tranviethai98,Junior Member,1639750221,3,0,1
1417,1110150,savike,Đã tốn tiền,1347444541,20,0,1
1418,1192836,day_la_nick_voz,Senior Member,1358816683,218,25,28
1419,1973654,nobitage,Junior Member,1709297531,734,1,18
1420,1694374,FA Cệ Bố ...OK,Junior Member,1605412632,32,8,8
1421,1704533,tenngauvay,Junior Member,1607325894,205,85,28
1422,1708593,cuanhtn,Junior Member,1609233487,12,4,3
1423,1087219,+84988888888,Junior Member,1344516336,61,5,8
1424,1173630,thanhphuqlmt,Junior Member,1356060767,47,13,8
1425,1713133,linhdangrat ngheo,Junior Member,1611154866,5,0,1
1426,1110856,Dodge Swinger,Đã tốn tiền,1347537952,214,67,28
1427,94434,hoanglongvip1,Junior Member,1218262209,813,49,28
1428,1691570,Offonoff,Junior Member,1605363234,44,50,18
1429,1712517,phucao,Junior Member,1610853139,25,4,3
1430,1624245,hutcan24tren7,Member,1502356972,"1,293",817,113
1431,1424456,VoDichTuyetDoi,Member,1403917150,"1,990","2,264",113
1432,1232971,love_is_blue88,Junior Member,1364611909,85,31,18
1433,1488653,Exciter_135,Junior Member,1426156909,256,8,18
1434,1700478,tml001,Junior Member,1605887963,97,19,8
1435,1697151,DDLupinDD,Junior Member,1605523973,20,0,1
1436,1713373,catmanhan,Senior Member,1611300041,91,65,18
1437,968994,hoangkianh31592,Đã tốn tiền,1323305828,87,7,8
1438,1706962,Nerolee97,Junior Member,1608541635,8,3,3
1439,1706584,duyetpham2900,Senior Member,1608308071,142,217,43
1440,1681633,DragonCute,Junior Member,1597817097,13,2,3
1441,1697139,16 Enterprise,Junior Member,1605523697,59,17,8
1442,1495913,NecrolyseS,Senior Member,1460518579,"3,192","1,048",113
1443,1652477,tnhoangphuc,Senior Member,1519360704,746,396,63
1444,662884,DauBu.Xu,Đã tốn tiền,1299223141,690,314,63
1445,1627697,hoangtung31,Junior Member,1504251969,2,0,1
1446,442684,Nothing.to.hide,Junior Member,1274439890,13,14,3
1447,1713580,kelevenn,Senior Member,1611382838,28,6,3
1448,1682862,Mật vụ nằm vùng,Junior Member,1597818834,53,27,18
1449,1676060,datdeptry,Junior Member,1594511051,10,0,1
1450,1678922,Lê Thị Kiều Diễm,Senior Member,1597808397,"2,878","4,857",113
1451,303792,tuananhhd88,Đã tốn tiền,1258012628,406,118,43
1452,1039524,ban lan nua bo voz,Member,1337351187,"1,445","1,345",113
1453,1703014,MoHanhNgon,Member,1606731901,344,180,43
1454,1710004,leanhhh,Senior Member,1609845415,177,56,28
1455,1672781,tunzprox,Junior Member,1583936278,24,-2,3
1456,305200,angel6789,Junior Member,1258182831,68,7,8
1457,1405443,huypy,Senior Member,1392441123,390,77,28
1458,1226272,tuan99917,Junior Member,1363670997,181,8,18
1459,1088496,Anti-Mage,Junior Member,1344658066,89,12,8
1460,1130459,anhti_anhti_123,Junior Member,1350022013,45,1,8
1461,1109190,winnguyen,Đã tốn tiền,1347331878,"1,042",418,83
1462,1149904,trienst,Junior Member,1352484428,255,55,28
1463,1714235,dkmdcs,Junior Member,1611752935,2,0,1
1464,1308131,Royale9x,Junior Member,1375504752,100,12,18
1465,245644,sieuquay20,Senior Member,1251335323,"2,636","2,144",113
1466,991312,dtthanh,Junior Member,1329010453,49,0,6
1467,1714536,SnowVietNam,Junior Member,1611910209,4,1,3
1468,1714599,hoangducthao1989,Junior Member,1611970008,2,0,1
1469,1434186,Choi bao Viet Nam,Senior Member,1408114054,717,168,43
1470,1604689,dajcatgja,Junior Member,1492261090,95,50,18
1471,1292010,DarkTaiga,Đã tốn tiền,1373422053,"2,371","1,142",113
1472,1094688,yesterdayst0ry,Senior Member,1345451510,247,303,63
1473,1681322,CChickenM,Member,1597816670,730,420,93
1474,1235479,Sirius2k8,Junior Member,1364908412,50,0,6
1475,1714916,tatsuya37,Junior Member,1612160954,14,0,1
1476,1605813,vozerhp,Junior Member,1492739421,188,80,28
1477,1706016,the_funny_developer,Junior Member,1608031655,21,6,3
1478,1162576,VietKylan,Senior Member,1354452183,70,1,8
1479,1715087,wibudamduc,Junior Member,1612245192,5,-1,1
1480,1325078,vlv013,Junior Member,1378215597,32,4,8
1481,1714525,tingting79,Senior Member,1611906551,55,6,8
1482,1714378,Phamtheanh270698,Junior Member,1611821739,8,0,1
1483,1607105,z03haha,Junior Member,1493460755,23,1,3
1484,1664765,spy2212,Junior Member,1525769179,243,22,28
1485,1687021,tuananh22cm,Junior Member,1601597673,14,4,3
1486,1715016,iminsane,Senior Member,1612198586,26,3,3
1487,1215148,gcmagiao,Senior Member,1362144266,69,23,18
1488,1715707,QuyHUBT,Junior Member,1612603916,9,2,3
1489,895474,Angel Tenshi,Junior Member,1316924258,287,2,18
1490,1715852,0boynhangheo0,Junior Member,1612689820,4,0,1
1491,3713,thanh,Senior Member,1163505119,570,25,28
1492,1678525,ngongcon90,Junior Member,1597806872,85,15,8
1493,1540257,Sabo Nguyen,Senior Member,1460914734,37,16,8
1494,1709181,Tran2410,Junior Member,1609474900,4,0,1
1495,429864,vole_00,Junior Member,1272852713,127,21,18
1496,1643165,nothiing2show,Senior Member,1514833770,79,97,18
1497,1700629,tiencua48651,Senior Member,1605941762,"1,020",579,113
1498,2103,tuanpq,Senior Member,1158815476,"1,104",289,83
1499,1702722,DuyAVjr,Junior Member,1606636759,9,0,1
1500,1265385,So Magic,Junior Member,1369382372,85,14,8
1501,1703562,SnoWhyte,Junior Member,1606899643,2,0,1
1502,1699180,Nxzdat,Senior Member,1605689483,"1,768",413,83
1503,1469468,alibaba_va40tencuop1,Member,1419922242,"1,605","1,474",113
1504,1694040,Ducklord,Junior Member,1605405559,3,0,1
1505,1523209,dondonpeo,Junior Member,1460638183,9,4,3
1506,891295,haclongkkk,Junior Member,1316537104,114,60,28
1507,1626597,laputa01,Junior Member,1503719938,579,92,28
1508,865390,cao co,Junior Member,1314289969,83,7,8
1509,878590,taikhoanchung,Đã tốn tiền,1315467181,354,22,18
1510,294088,shini1989,Senior Member,1256968868,"8,423","3,192",113
1511,1699109,Amamiya Sora,Senior Member,1605682331,49,55,18
1512,1486572,light113,Junior Member,1425572380,7,1,3
1513,1672630,Dân Phố Núi,Senior Member,1583936201,38,14,8
1514,1487886,calmcool,Junior Member,1425989767,71,9,8
1515,1687969,SeoJiHyun,Senior Member,1601603382,"1,447",566,113
1516,1483091,Creeper,Senior Member,1424281838,410,146,43
1517,1717610,quangnam37,Junior Member,1613659733,1,0,1
1518,892126,m10teenboy_3f2s,Junior Member,1316612561,12,0,1
1519,1487975,dattennhuthenaodefullkytu,Junior Member,1426000790,27,77,28
1520,168157,trungga95,Junior Member,1241703215,56,20,8
1521,1453215,erza13121,Junior Member,1416931377,240,38,28
1522,1572158,Rut kinh nghiem sau sac,Member,1474578820,390,871,93
1523,1671960,Leuleu0305,Senior Member,1583935862,512,62,28
1524,1717985,alexnguyen2411,Senior Member,1613797817,27,0,6
1525,727144,songlong88,Junior Member,1303140722,5,0,1
1526,1607445,honganhn,Junior Member,1493705179,12,0,1
1527,1612129,Xu nu,Member,1496210836,970,22,63
1528,734974,Evil Ryu,Đã tốn tiền,1303732037,"2,075",464,83
1529,1103408,hawkeyes,Senior Member,1346587876,287,99,43
1530,1671235,danganhminato,Senior Member,1583935483,105,29,28
1531,1718125,hocsinhvuotkho,Junior Member,1613842945,4,0,1
1532,1147921,exkywin,Junior Member,1352292039,30,7,8
1533,1713455,Simila,Junior Member,1611328281,5,1,3
1534,761734,-_-_-_-_-_-,Junior Member,1306220718,247,34,28
1535,1716925,VNFirst,Member,1613418337,784,"1,635",93
1536,132005,uchihahikaru,Senior Member,1232247340,182,13,18
1537,1721489,anhhuyvu88,Junior Member,1615042597,5,0,1
1538,1467274,mrdvdpro,Junior Member,1419316259,184,13,18
1539,1721973,vuhoang132,Member,1615260684,"1,558",18,38
1540,1713016,hungphung160491,Senior Member,1611113722,19,7,3
1541,1720119,TienHung676,Junior Member,1614573190,17,1,3
1542,1164815,mrphukhanh2,Senior Member,1354718004,582,329,63
1543,1676293,Chuột bạch ver2,Senior Member,1594511710,472,272,63
1544,1723385,Guilliman,Junior Member,1615890229,11,2,3
1545,1517293,New York City,Junior Member,1460567980,56,43,18
1546,1689678,tentao94,Junior Member,1603089816,8,3,3
1547,1618785,minhvito,Senior Member,1499664652,"1,637","1,039",113
1548,257576,nguyenmanhhungcntn,Junior Member,1252636983,66,8,8
1549,521156,nthemanh,Senior Member,1284046143,"2,228",510,113
1550,1725787,SteveLeee,Junior Member,1617014511,8,-3,1
1551,1411272,intheclub,Senior Member,1393862584,265,81,28
1552,1703497,longnhigia,Junior Member,1606881896,36,5,8
1553,1573085,likecolor,Senior Member,1476210402,886,522,93
1554,1686312,3qua_chuoi,Senior Member,1601589893,108,11,18
1555,1726937,laksgh,Junior Member,1617541084,5,0,1
1556,1724740,csemorf,Junior Member,1616505548,170,35,28
1557,1714361,ArectTran,Senior Member,1611811975,44,9,8
1558,1698531,niu bơ,Senior Member,1605631439,37,8,8
1559,1425775,tglfc,Senior Member,1403966576,921,"3,263",93
1560,690658,Asy,Senior Member,1300908070,490,60,28
1561,1727633,caotrangtinh120,Junior Member,1617856733,4,1,3
1562,1041698,hktrung,Junior Member,1337668657,5,0,1
1563,769189,tiger8x,Junior Member,1306808336,320,25,28
1564,1329542,casausaurang,Senior Member,1378976057,74,7,8
1565,1211112,navaria,Junior Member,1361586812,104,28,28
1566,1730985,Đại Phú Thành,Junior Member,1619554265,1,1,3
1567,1731084,naauq:DD,Senior Member,1619605263,186,123,43
1568,1727923,Cabietbay,Junior Member,1617997356,8,-6,1
1569,1445329,nh0ckskut3,Senior Member,1411487135,674,530,93
1570,145567,lkcuong,Senior Member,1236919893,274,130,43
1571,1375338,vieethang,Junior Member,1385839192,84,2,8
1572,458020,Desek,Senior Member,1276885704,"2,155",870,113
1573,1721557,Garrick,Member,1615085817,456,197,43
1574,1382197,zestblue3,Đã tốn tiền,1386989584,"1,252",59,48
1575,839455,ankhang,Senior Member,1312213195,"1,942",313,83
1576,1730459,kyahpham@,Junior Member,1619266529,40,1,8
1577,1732921,hili1989,Junior Member,1620291761,94,35,18
1578,1718415,Siêu NhânGao,Junior Member,1613969079,1,0,1
1579,1676439,Chiên.Da.Nâng.Bi,Senior Member,1594512117,"1,398","1,069",113
1580,1412635,con_gi_de_mat,Đã tốn tiền,1394164506,"1,293",464,83
1581,1657313,DuVong,Senior Member,1521638912,564,249,43
1582,1615445,CN.Rianss,Junior Member,1498033910,154,59,28
1583,1204962,intel330,Member,1360412236,615,211,43
1584,693331,lytun139,Junior Member,1301053100,83,28,18
1585,1451294,xiaoping,Junior Member,1416911871,154,19,18
1586,1706258,Luffy213,Senior Member,1608131898,19,5,3
1587,1233065,zlPrinterlz,Junior Member,1364619876,164,-1,16
1588,1413043,chipkaka76,Member,1394275572,476,239,63
1589,1722165,Mr Quan Tài,Member,1615334668,"1,145","1,299",113
1590,1688827,kendu_69,Junior Member,1603086288,159,65,28
1591,1734976,Mrchinh,Member,1621059293,273,120,43
1592,1436053,phuc1502,Member,1408840049,256,115,43
1593,1027506,KhangKhungKhiep,Member,1335371455,115,71,43
1594,1737073,nguyendown.bak,Senior Member,1621682957,"3,694","5,508",113
1595,1307187,Fu_AllOfyou,Đã tốn tiền,1375352532,288,164,43
1596,1420617,cuemkt,Member,1396255552,719,334,63
1597,565978,It's Fin,Đã tốn tiền,1289823348,"1,256",374,83
1598,1582181,thachvozer,Junior Member,1481098372,99,5,8
1599,1094812,Beelsama,Đã tốn tiền,1345462927,"3,024","1,169",113
1600,1688061,[T]iger,Senior Member,1601604231,"1,963","1,752",113
1601,1426895,Giangs2ori,Senior Member,1404094697,167,36,28
1602,105549,taam,Junior Member,1222208450,3,1,3
1603,1656397,mrkiz7,Senior Member,1521176970,"1,480",109,63
1604,1352935,shinox.ver1,Senior Member,1383021358,139,90,28
1605,1349960,s0m4ly,Senior Member,1382537183,72,24,8
1606,1068973,kanguru123,Senior Member,1342157456,269,927,93
1607,1659881,Vietjet Air,Junior Member,1523156893,574,20,28
1608,1340449,slyer,Đã tốn tiền,1380959026,128,214,43
1609,1450816,FackYuu,Junior Member,1416908776,14,10,3
1610,1226007,mr.lam_1102,Senior Member,1363621267,932,272,63
1611,1707105,Vân Trường,Junior Member,1608621623,237,72,28
1612,1671612,vylkngo,Senior Member,1583935682,"6,235","28,553",113
1613,1718122,hhknm14,Senior Member,1613842050,71,20,8
1614,1739095,hatake _kakashi,Junior Member,1622103769,2,1,3
1615,904309,mrgugo,Junior Member,1317645357,13,2,3
1616,1745269,SharkNam,Junior Member,1624463303,1,0,1
1617,991938,Toc Mai Ngo,Senior Member,1329105194,222,19,18
1618,1168119,nhocluanvip,Senior Member,1355251559,475,136,43
1619,1422852,shakaxunu7,Đôrêmon vOz team,1403876100,"1,684",654,113
1620,1450238,tshd2000,Senior Member,1416901107,413,483,63
1621,1745714,Quitapenas,Junior Member,1624632130,24,3,3
1622,1633357,blackC,Junior Member,1508164075,15,0,1
1623,1137109,huongtram,Senior Member,1350955712,268,-97,28
1624,1491379,nothings09,Junior Member,1426926688,60,1,8
1625,1709042,Jack Mặt Sẹo,Junior Member,1609399585,33,35,18
1626,1151,Dark_Angel,Senior Member,1154882580,344,74,28
1627,1747639,GoldenGears21,Junior Member,1625418089,53,22,8
1628,1454925,MyChuLangVN,Junior Member,1417012298,87,5,18
1629,1200629,Bernard,Senior Member,1359777044,250,58,28
1630,1688570,mu_lui_traiver2,Senior Member,1603084034,75,49,18
1631,130603,dltthanh,Junior Member,1231640848,25,0,1
1632,1748271,aventador994,Senior Member,1625718802,25,9,3
1633,1748233,Mr Blue93,Junior Member,1625687333,15,1,3
1634,408488,vii8x,Member,1270218817,568,247,43
1635,1728565,Yongboineverbrokeagain,Junior Member,1618325299,3,0,1
1636,1118200,readONLY4,Đã tốn tiền,1348483258,"9,079",260,83
1637,974457,Its me,Senior Member,1324629228,186,1,18
1638,1700712,Kieuthinh3009,Junior Member,1605967009,664,31,28
1639,1730314,Meow đực,Senior Member,1619183543,146,40,28
1640,1582985,yancole,Senior Member,1481682943,434,38,28
1641,1749660,ktsmc2,Junior Member,1626368630,5,0,1
1642,1684450,Bonggna,Senior Member,1597822520,45,9,8
1643,1147855,beanlie,Senior Member,1352287607,200,59,28
1644,1360214,mandemvotan,Đã tốn tiền,1383834947,117,18,18
1645,1023058,mrtea,Đã tốn tiền,1334739768,928,218,43
1646,1750278,hieuprovip1996,Junior Member,1626601713,1,0,1
1647,1739263,em có ba bích,Junior Member,1622132538,7,1,3
1648,1187640,iloveyou313,Junior Member,1358136861,309,57,28
1649,1566094,danghoang92,Junior Member,1473219844,231,5,18
1650,1747949,kuboy_a3,Junior Member,1625548617,980,11,18
1651,1694555,Skyforce2021,Junior Member,1605415355,116,36,28
1652,1749901,GàMờTậpĐi,Junior Member,1626443529,14,0,1
1653,1750517,Phúc Duy,Senior Member,1626688793,20,3,3
1654,1751603,Đậu Nành,Senior Member,1627111707,16,24,3
1655,1244790,enpopo,Junior Member,1366211149,56,1,8
1656,1750934,ken1234567,Junior Member,1626854469,2,0,1
1657,1751995,lalungemhoi,Senior Member,1627284982,96,21,8
1658,847381,raidragon,Senior Member,1312821470,"1,140",19,38
1659,1708844,new_user,Senior Member,1609312989,92,35,18
1660,1419190,dhdt7a,Senior Member,1395828779,166,37,28
1661,1425424,mie91,Member,1403948937,974,197,43
1662,122230,votuu1234,Đã tốn tiền,1228125258,"1,570",328,83
1663,1696100,kokomivn,Senior Member,1605478325,293,120,43
1664,1698201,devih.21,Senior Member,1605623769,259,54,28
1665,1111630,HanamichiFFX,Senior Member,1347642242,"8,913","10,988",113
1666,1254128,Trai_kinhbac,Đã tốn tiền,1367663348,445,39,28
1667,1069921,nothing9z,Junior Member,1342347061,14,3,3
1668,1440787,Radamel.Falcao,Senior Member,1410100504,"2,346",910,113
1669,1731638,Thành3814,Junior Member,1619887837,7,0,1
1670,1746224,min4510471,Junior Member,1624869142,19,3,3
1671,430308,it_p0k3t,Junior Member,1272898835,261,-2,18
1672,1650653,nguoitheky,Junior Member,1518175814,37,1,8
1673,1753268,Locke6,Junior Member,1627742335,15,4,3
1674,1473633,Humayconchuotroi,Senior Member,1420921686,320,10,18
1675,1744420,Lucifer009,Senior Member,1624101213,267,70,28
1676,1734774,Khoa192,Junior Member,1620983284,6,1,3
1677,1428358,puka9x,Senior Member,1404294198,37,4,8
1678,386948,long_nguyen,Member,1267274683,884,219,43
1679,1578546,BKTM,Junior Member,1479117994,88,40,18
1680,1684617,Gao Đen,Senior Member,1597822948,17,2,3
1681,1723768,bkhoang,Senior Member,1616059979,"1,151",229,63
1682,586657,VoteUnban,Junior Member,1292393008,164,9,18
1683,1348240,duytanlatoi,Senior Member,1382271676,397,251,63
1684,826312,Lucas2402,Junior Member,1311237412,548,95,28
1685,1756511,Nu_cuoi_thenh_thang,Junior Member,1628700900,1,0,1
1686,1706709,trumvietduc,Senior Member,1608394522,23,0,3
1687,13423,nhatientri,Đã tốn tiền,1180144280,"1,343",747,113
1688,1670207,Fixerman,Member,1583934929,106,125,43
1689,4356,dragonboyzen,Senior Member,1164977379,230,11,18
1690,1756644,HellooKitty,Senior Member,1628746879,19,2,3
1691,1002286,nct991989,Junior Member,1330849335,6,0,1
1692,1242319,GTLee,Đã tốn tiền,1365850235,155,12,18
1693,41492,khanh_vu14,Junior Member,1195303362,41,2,8
1694,1684774,DragonLord,Senior Member,1597823290,602,73,28
1695,1754768,avocado_789,Senior Member,1628247243,25,1,3
1696,985686,SieuNhanSipSat,Junior Member,1327828612,63,20,18
1697,1758168,bg.ndmqv,Junior Member,1629173998,107,61,28
1698,1719448,R1250 GSA,Junior Member,1614314577,96,79,18
1699,1758249,HBUI44,Junior Member,1629192019,4,0,1
1700,1754312,truongseo,Junior Member,1628087717,9,1,3
1701,33601,quanghello,Senior Member,1192105056,"1,116",506,113
1702,1758254,anpateo,Junior Member,1629193461,4,0,1
1703,354392,candyla,Senior Member,1263566005,229,15,18
1704,1757833,mjhmojthu,Junior Member,1629082138,91,3,8
1705,1571229,SanaMinatozaki,Senior Member,1474294939,547,343,63
1706,14613,vit,Junior Member,1181700648,2,0,1
1707,1741174,Anh Hùng Xạ Điêu,Junior Member,1622775021,5,1,3
1708,1622505,4everblue33,Junior Member,1501486372,12,3,3
1709,533047,RCLOUD,Junior Member,1285224395,61,23,8
1710,1568489,Eddie_hn,Junior Member,1473405053,935,18,18
1711,1418690,bluejokerrrr,Junior Member,1395719212,670,16,18
1712,101735,vkhoa2008,Senior Member,1220785772,466,61,43
1713,1672797,thangmapvoz,Junior Member,1583936284,8,1,3
1714,975882,leodesign92,Senior Member,1325042861,81,24,8
1715,1682281,Nambodoi,Junior Member,1597817953,7,1,3
1716,1689778,Chuchimvuinhon,Junior Member,1603090186,13,1,3
1717,1676906,www.voz.vn,Junior Member,1594513176,42,10,8
1718,345412,spasus128,Junior Member,1262698260,29,0,1
1719,45856,THINHKING,Đã tốn tiền,1197692953,"6,040","3,529",113
1720,1426636,gooner.nt,Senior Member,1404052215,796,454,63
1721,1630733,thiepvvph02544,Junior Member,1506312430,2,0,1
1722,1759625,BabyTom,Junior Member,1629694059,2,0,1
1723,1757261,Namcuong821992,Junior Member,1628926371,2,0,1
1724,1668992,Marshcm,Junior Member,1576997640,84,5,8
1725,1700006,Balo con cóc,Senior Member,1605799789,48,30,18
1726,489000,ga2gro,Senior Member,1280667310,"1,380",722,113
1727,1692961,Copy Cat,Junior Member,1605376054,32,12,8
1728,1181623,pn2307,Junior Member,1357297501,61,4,8
1729,1751481,Lặng lẽ sống,Junior Member,1627059650,113,6,18
1730,1365632,thienchbk,Senior Member,1384529747,"1,931","1,193",113
1731,1760482,hoangiga2,Junior Member,1630027980,10,0,1
1732,1758947,Bon Bú Bình,Junior Member,1629430878,66,5,8
1733,1229740,tuan08x1d,Junior Member,1364192142,53,36,18
1734,1760568,xHaiduongx,Junior Member,1630052168,13,1,3
1735,1674801,Casibatdacdi999,Senior Member,1594505847,507,721,93
1736,1714060,mdng568,Junior Member,1611646751,290,3,18
1737,1121214,k3nshjn2120,Senior Member,1348849013,94,28,18
1738,1760226,bean104,Junior Member,1629899245,30,1,8
1739,1306653,mickey5007,Member,1375281457,110,228,43
1740,1567249,spy179,Junior Member,1473267513,24,0,1
1741,1535790,ducanh1411,Senior Member,1460817977,951,127,43
